series,scenario,replication,run_id,source,metric,method,true_change_step,first_signal_step,signal_count,detection_delay,is_false_alarm,mu_hat,sigma_hat,baseline_size,n_phase2_steps,n_total_observations,degradation,deg_value,deg_start,seed
series2_arl1,shift_0.5sigma,9,series2_arl1__shift_0.5sigma__rep09,exp_source,mean,cusum,1,16,24,16,False,100.15786932055808,0.8290395823699825,50,500,11000,mean_shift,0.5590169943749475,1000,9
series2_arl1,shift_0.5sigma,9,series2_arl1__shift_0.5sigma__rep09,exp_source,mean,ewma,1,20,55,20,False,100.15786932055808,0.8290395823699825,50,500,11000,mean_shift,0.5590169943749475,1000,9
series2_arl1,shift_0.5sigma,10,series2_arl1__shift_0.5sigma__rep10,exp_source,mean,shewhart,1,247,6,247,False,99.92721682192264,1.0345182638575134,50,500,11000,mean_shift,0.5590169943749475,1000,10
series2_arl1,shift_0.5sigma,10,series2_arl1__shift_0.5sigma__rep10,exp_source,mean,cusum,1,10,37,10,False,99.92721682192264,1.0345182638575134,50,500,11000,mean_shift,0.5590169943749475,1000,10
series2_arl1,shift_0.5sigma,10,series2_arl1__shift_0.5sigma__rep10,exp_source,mean,ewma,1,8,86,8,False,99.92721682192264,1.0345182638575134,50,500,11000,mean_shift,0.5590169943749475,1000,10
series2_arl1,shift_0.5sigma,11,series2_arl1__shift_0.5sigma__rep11,exp_source,mean,shewhart,1,37,2,37,False,99.96517304901471,1.1098839688091162,50,500,11000,mean_shift,0.5590169943749475,1000,11
series2_arl1,shift_0.5sigma,11,series2_arl1__shift_0.5sigma__rep11,exp_source,mean,cusum,1,23,22,23,False,99.96517304901471,1.1098839688091162,50,500,11000,mean_shift,0.5590169943749475,1000,11
series2_arl1,shift_0.5sigma,11,series2_arl1__shift_0.5sigma__rep11,exp_source,mean,ewma,1,23,40,23,False,99.96517304901471,1.1098839688091162,50,500,11000,mean_shift,0.5590169943749475,1000,11
series2_arl1,shift_0.5sigma,12,series2_arl1__shift_0.5sigma__rep12,exp_source,mean,shewhart,1,,0,,False,99.94189886584942,1.2397736653937963,50,500,11000,mean_shift,0.5590169943749475,1000,12
series2_arl1,shift_0.5sigma,12,series2_arl1__shift_0.5sigma__rep12,exp_source,mean,cusum,1,89.0,11,89.0,False,99.94189886584942,1.2397736653937963,50,500,11000,mean_shift,0.5590169943749475,1000,12
series2_arl1,shift_0.5sigma,12,series2_arl1__shift_0.5sigma__rep12,exp_source,mean,ewma,1,89.0,14,89.0,False,99.94189886584942,1.2397736653937963,50,500,11000,mean_shift,0.5590169943749475,1000,12
series2_arl1,shift_0.5sigma,13,series2_arl1__shift_0.5sigma__rep13,exp_source,mean,shewhart,1,20,6,20,False,99.88997431852317,1.0718920334010038,50,500,11000,mean_shift,0.5590169943749475,1000,13
series2_arl1,shift_0.5sigma,13,series2_arl1__shift_0.5sigma__rep13,exp_source,mean,cusum,1,10,44,10,False,99.88997431852317,1.0718920334010038,50,500,11000,mean_shift,0.5590169943749475,1000,13
series2_arl1,shift_0.5sigma,13,series2_arl1__shift_0.5sigma__rep13,exp_source,mean,ewma,1,10,95,10,False,99.88997431852317,1.0718920334010038,50,500,11000,mean_shift,0.5590169943749475,1000,13
series2_arl1,shift_0.5sigma,14,series2_arl1__shift_0.5sigma__rep14,exp_source,mean,shewhart,1,31,8,31,False,99.55979345177367,1.124017712807007,50,500,11000,mean_shift,0.5590169943749475,1000,14
series2_arl1,shift_0.5sigma,14,series2_arl1__shift_0.5sigma__rep14,exp_source,mean,cusum,1,5,66,5,False,99.55979345177367,1.124017712807007,50,500,11000,mean_shift,0.5590169943749475,1000,14
series2_arl1,shift_0.5sigma,14,series2_arl1__shift_0.5sigma__rep14,exp_source,mean,ewma,1,4,183,4,False,99.55979345177367,1.124017712807007,50,500,11000,mean_shift,0.5590169943749475,1000,14
series2_arl1,shift_0.5sigma,15,series2_arl1__shift_0.5sigma__rep15,exp_source,mean,shewhart,1,41,18,41,False,99.84693989150698,0.9383359949942928,50,500,11000,mean_shift,0.5590169943749475,1000,15
series2_arl1,shift_0.5sigma,15,series2_arl1__shift_0.5sigma__rep15,exp_source,mean,cusum,1,6,53,6,False,99.84693989150698,0.9383359949942928,50,500,11000,mean_shift,0.5590169943749475,1000,15
series2_arl1,shift_0.5sigma,15,series2_arl1__shift_0.5sigma__rep15,exp_source,mean,ewma,1,6,140,6,False,99.84693989150698,0.9383359949942928,50,500,11000,mean_shift,0.5590169943749475,1000,15
series2_arl1,shift_0.5sigma,16,series2_arl1__shift_0.5sigma__rep16,exp_source,mean,shewhart,1,34,6,34,False,99.8944445108001,1.1609766801139045,50,500,11000,mean_shift,0.5590169943749475,1000,16
series2_arl1,shift_0.5sigma,16,series2_arl1__shift_0.5sigma__rep16,exp_source,mean,cusum,1,25,29,25,False,99.8944445108001,1.1609766801139045,50,500,11000,mean_shift,0.5590169943749475,1000,16
series2_arl1,shift_0.5sigma,16,series2_arl1__shift_0.5sigma__rep16,exp_source,mean,ewma,1,26,65,26,False,99.8944445108001,1.1609766801139045,50,500,11000,mean_shift,0.5590169943749475,1000,16
series2_arl1,shift_0.5sigma,17,series2_arl1__shift_0.5sigma__rep17,exp_source,mean,shewhart,1,145,4,145,False,100.10721860920853,1.1249741481454434,50,500,11000,mean_shift,0.5590169943749475,1000,17
series2_arl1,shift_0.5sigma,17,series2_arl1__shift_0.5sigma__rep17,exp_source,mean,cusum,1,25,9,25,False,100.10721860920853,1.1249741481454434,50,500,11000,mean_shift,0.5590169943749475,1000,17
series2_arl1,shift_0.5sigma,17,series2_arl1__shift_0.5sigma__rep17,exp_source,mean,ewma,1,25,15,25,False,100.10721860920853,1.1249741481454434,50,500,11000,mean_shift,0.5590169943749475,1000,17
series2_arl1,shift_0.5sigma,18,series2_arl1__shift_0.5sigma__rep18,exp_source,mean,shewhart,1,333,3,333,False,99.95989233433173,1.1798292977339289,50,500,11000,mean_shift,0.5590169943749475,1000,18
series2_arl1,shift_0.5sigma,18,series2_arl1__shift_0.5sigma__rep18,exp_source,mean,cusum,1,13,15,13,False,99.95989233433173,1.1798292977339289,50,500,11000,mean_shift,0.5590169943749475,1000,18
series2_arl1,shift_0.5sigma,18,series2_arl1__shift_0.5sigma__rep18,exp_source,mean,ewma,1,8,16,8,False,99.95989233433173,1.1798292977339289,50,500,11000,mean_shift,0.5590169943749475,1000,18
series2_arl1,shift_0.5sigma,19,series2_arl1__shift_0.5sigma__rep19,exp_source,mean,shewhart,1,47,4,47,False,99.81569872383318,1.1115024705694336,50,500,11000,mean_shift,0.5590169943749475,1000,19
series2_arl1,shift_0.5sigma,19,series2_arl1__shift_0.5sigma__rep19,exp_source,mean,cusum,1,39,33,39,False,99.81569872383318,1.1115024705694336,50,500,11000,mean_shift,0.5590169943749475,1000,19
series2_arl1,shift_0.5sigma,19,series2_arl1__shift_0.5sigma__rep19,exp_source,mean,ewma,1,38,86,38,False,99.81569872383318,1.1115024705694336,50,500,11000,mean_shift,0.5590169943749475,1000,19
series2_arl1,shift_0.5sigma,20,series2_arl1__shift_0.5sigma__rep20,exp_source,mean,shewhart,1,54,18,54,False,99.99650742530945,0.9441892164123364,50,500,11000,mean_shift,0.5590169943749475,1000,20
series2_arl1,shift_0.5sigma,20,series2_arl1__shift_0.5sigma__rep20,exp_source,mean,cusum,1,12,38,12,False,99.99650742530945,0.9441892164123364,50,500,11000,mean_shift,0.5590169943749475,1000,20
series2_arl1,shift_0.5sigma,20,series2_arl1__shift_0.5sigma__rep20,exp_source,mean,ewma,1,29,97,29,False,99.99650742530945,0.9441892164123364,50,500,11000,mean_shift,0.5590169943749475,1000,20
series2_arl1,shift_0.5sigma,21,series2_arl1__shift_0.5sigma__rep21,exp_source,mean,shewhart,1,23,1,23,False,99.79729196726868,1.2131398026014617,50,500,11000,mean_shift,0.5590169943749475,1000,21
series2_arl1,shift_0.5sigma,21,series2_arl1__shift_0.5sigma__rep21,exp_source,mean,cusum,1,7,39,7,False,99.79729196726868,1.2131398026014617,50,500,11000,mean_shift,0.5590169943749475,1000,21
series2_arl1,shift_0.5sigma,21,series2_arl1__shift_0.5sigma__rep21,exp_source,mean,ewma,1,6,105,6,False,99.79729196726868,1.2131398026014617,50,500,11000,mean_shift,0.5590169943749475,1000,21
series2_arl1,shift_0.5sigma,22,series2_arl1__shift_0.5sigma__rep22,exp_source,mean,shewhart,1,5,6,5,False,100.12454437642872,1.0056554942962148,50,500,11000,mean_shift,0.5590169943749475,1000,22
series2_arl1,shift_0.5sigma,22,series2_arl1__shift_0.5sigma__rep22,exp_source,mean,cusum,1,70,15,70,False,100.12454437642872,1.0056554942962148,50,500,11000,mean_shift,0.5590169943749475,1000,22
series2_arl1,shift_0.5sigma,22,series2_arl1__shift_0.5sigma__rep22,exp_source,mean,ewma,1,70,40,70,False,100.12454437642872,1.0056554942962148,50,500,11000,mean_shift,0.5590169943749475,1000,22
series2_arl1,shift_0.5sigma,23,series2_arl1__shift_0.5sigma__rep23,exp_source,mean,shewhart,1,47,12,47,False,99.69386474204035,0.9641324555525874,50,500,11000,mean_shift,0.5590169943749475,1000,23
series2_arl1,shift_0.5sigma,23,series2_arl1__shift_0.5sigma__rep23,exp_source,mean,cusum,1,16,54,16,False,99.69386474204035,0.9641324555525874,50,500,11000,mean_shift,0.5590169943749475,1000,23
series2_arl1,shift_0.5sigma,23,series2_arl1__shift_0.5sigma__rep23,exp_source,mean,ewma,1,16,156,16,False,99.69386474204035,0.9641324555525874,50,500,11000,mean_shift,0.5590169943749475,1000,23
series2_arl1,shift_0.5sigma,24,series2_arl1__shift_0.5sigma__rep24,exp_source,mean,shewhart,1,,0,,False,100.06797286564958,1.0640974125709732,50,500,11000,mean_shift,0.5590169943749475,1000,24
series2_arl1,shift_0.5sigma,24,series2_arl1__shift_0.5sigma__rep24,exp_source,mean,cusum,1,89.0,6,89.0,False,100.06797286564958,1.0640974125709732,50,500,11000,mean_shift,0.5590169943749475,1000,24
series2_arl1,shift_0.5sigma,24,series2_arl1__shift_0.5sigma__rep24,exp_source,mean,ewma,1,88.0,8,88.0,False,100.06797286564958,1.0640974125709732,50,500,11000,mean_shift,0.5590169943749475,1000,24
series2_arl1,shift_0.5sigma,25,series2_arl1__shift_0.5sigma__rep25,exp_source,mean,shewhart,1,164,2,164,False,100.17906854383864,0.9913209303215682,50,500,11000,mean_shift,0.5590169943749475,1000,25
series2_arl1,shift_0.5sigma,25,series2_arl1__shift_0.5sigma__rep25,exp_source,mean,cusum,1,46,11,46,False,100.17906854383864,0.9913209303215682,50,500,11000,mean_shift,0.5590169943749475,1000,25
series2_arl1,shift_0.5sigma,25,series2_arl1__shift_0.5sigma__rep25,exp_source,mean,ewma,1,46,24,46,False,100.17906854383864,0.9913209303215682,50,500,11000,mean_shift,0.5590169943749475,1000,25
series2_arl1,shift_0.5sigma,26,series2_arl1__shift_0.5sigma__rep26,exp_source,mean,shewhart,1,309,3,309,False,100.00488369541654,1.050444035758712,50,500,11000,mean_shift,0.5590169943749475,1000,26
series2_arl1,shift_0.5sigma,26,series2_arl1__shift_0.5sigma__rep26,exp_source,mean,cusum,1,52,21,52,False,100.00488369541654,1.050444035758712,50,500,11000,mean_shift,0.5590169943749475,1000,26
series2_arl1,shift_0.5sigma,26,series2_arl1__shift_0.5sigma__rep26,exp_source,mean,ewma,1,52,36,52,False,100.00488369541654,1.050444035758712,50,500,11000,mean_shift,0.5590169943749475,1000,26
series2_arl1,shift_0.5sigma,27,series2_arl1__shift_0.5sigma__rep27,exp_source,mean,shewhart,1,264,1,264,False,99.96249190177936,1.1809462617789506,50,500,11000,mean_shift,0.5590169943749475,1000,27
series2_arl1,shift_0.5sigma,27,series2_arl1__shift_0.5sigma__rep27,exp_source,mean,cusum,1,22,13,22,False,99.96249190177936,1.1809462617789506,50,500,11000,mean_shift,0.5590169943749475,1000,27
series2_arl1,shift_0.5sigma,27,series2_arl1__shift_0.5sigma__rep27,exp_source,mean,ewma,1,22,23,22,False,99.96249190177936,1.1809462617789506,50,500,11000,mean_shift,0.5590169943749475,1000,27
series2_arl1,shift_0.5sigma,28,series2_arl1__shift_0.5sigma__rep28,exp_source,mean,shewhart,1,3,3,3,False,99.92863985473834,1.0435859336036701,50,500,11000,mean_shift,0.5590169943749475,1000,28
series2_arl1,shift_0.5sigma,28,series2_arl1__shift_0.5sigma__rep28,exp_source,mean,cusum,1,4,34,4,False,99.92863985473834,1.0435859336036701,50,500,11000,mean_shift,0.5590169943749475,1000,28
series2_arl1,shift_0.5sigma,28,series2_arl1__shift_0.5sigma__rep28,exp_source,mean,ewma,1,3,81,3,False,99.92863985473834,1.0435859336036701,50,500,11000,mean_shift,0.5590169943749475,1000,28
series2_arl1,shift_0.5sigma,29,series2_arl1__shift_0.5sigma__rep29,exp_source,mean,shewhart,1,281,2,281,False,100.09054926919646,1.151131047792022,50,500,11000,mean_shift,0.5590169943749475,1000,29
series2_arl1,shift_0.5sigma,29,series2_arl1__shift_0.5sigma__rep29,exp_source,mean,cusum,1,31,11,31,False,100.09054926919646,1.151131047792022,50,500,11000,mean_shift,0.5590169943749475,1000,29
series2_arl1,shift_0.5sigma,29,series2_arl1__shift_0.5sigma__rep29,exp_source,mean,ewma,1,45,13,45,False,100.09054926919646,1.151131047792022,50,500,11000,mean_shift,0.5590169943749475,1000,29
series2_arl1,shift_0.5sigma,30,series2_arl1__shift_0.5sigma__rep30,exp_source,mean,shewhart,1,308,2,308,False,100.09172264851236,1.1417482361128974,50,500,11000,mean_shift,0.5590169943749475,1000,30
series2_arl1,shift_0.5sigma,30,series2_arl1__shift_0.5sigma__rep30,exp_source,mean,cusum,1,21,11,21,False,100.09172264851236,1.1417482361128974,50,500,11000,mean_shift,0.5590169943749475,1000,30
series2_arl1,shift_0.5sigma,30,series2_arl1__shift_0.5sigma__rep30,exp_source,mean,ewma,1,21,26,21,False,100.09172264851236,1.1417482361128974,50,500,11000,mean_shift,0.5590169943749475,1000,30
series2_arl1,shift_0.5sigma,31,series2_arl1__shift_0.5sigma__rep31,exp_source,mean,shewhart,1,4,12,4,False,99.95585824372083,1.0033083414383515,50,500,11000,mean_shift,0.5590169943749475,1000,31
series2_arl1,shift_0.5sigma,31,series2_arl1__shift_0.5sigma__rep31,exp_source,mean,cusum,1,4,36,4,False,99.95585824372083,1.0033083414383515,50,500,11000,mean_shift,0.5590169943749475,1000,31
series2_arl1,shift_0.5sigma,31,series2_arl1__shift_0.5sigma__rep31,exp_source,mean,ewma,1,4,96,4,False,99.95585824372083,1.0033083414383515,50,500,11000,mean_shift,0.5590169943749475,1000,31
series2_arl1,shift_0.5sigma,32,series2_arl1__shift_0.5sigma__rep32,exp_source,mean,shewhart,1,51,2,51,False,100.16427337736907,1.0836712949236902,50,500,11000,mean_shift,0.5590169943749475,1000,32
series2_arl1,shift_0.5sigma,32,series2_arl1__shift_0.5sigma__rep32,exp_source,mean,cusum,1,56,12,56,False,100.16427337736907,1.0836712949236902,50,500,11000,mean_shift,0.5590169943749475,1000,32
series2_arl1,shift_0.5sigma,32,series2_arl1__shift_0.5sigma__rep32,exp_source,mean,ewma,1,58,28,58,False,100.16427337736907,1.0836712949236902,50,500,11000,mean_shift,0.5590169943749475,1000,32
series2_arl1,shift_0.5sigma,33,series2_arl1__shift_0.5sigma__rep33,exp_source,mean,shewhart,1,,0,,False,99.96055500393432,1.427119677122664,50,500,11000,mean_shift,0.5590169943749475,1000,33
series2_arl1,shift_0.5sigma,33,series2_arl1__shift_0.5sigma__rep33,exp_source,mean,cusum,1,18.0,10,18.0,False,99.96055500393432,1.427119677122664,50,500,11000,mean_shift,0.5590169943749475,1000,33
series2_arl1,shift_0.5sigma,33,series2_arl1__shift_0.5sigma__rep33,exp_source,mean,ewma,1,18.0,13,18.0,False,99.96055500393432,1.427119677122664,50,500,11000,mean_shift,0.5590169943749475,1000,33
series2_arl1,shift_0.5sigma,34,series2_arl1__shift_0.5sigma__rep34,exp_source,mean,shewhart,1,3,9,3,False,99.79652322273381,1.1788792859625252,50,500,11000,mean_shift,0.5590169943749475,1000,34
series2_arl1,shift_0.5sigma,34,series2_arl1__shift_0.5sigma__rep34,exp_source,mean,cusum,1,10,36,10,False,99.79652322273381,1.1788792859625252,50,500,11000,mean_shift,0.5590169943749475,1000,34
series2_arl1,shift_0.5sigma,34,series2_arl1__shift_0.5sigma__rep34,exp_source,mean,ewma,1,66,85,66,False,99.79652322273381,1.1788792859625252,50,500,11000,mean_shift,0.5590169943749475,1000,34
series2_arl1,shift_0.5sigma,35,series2_arl1__shift_0.5sigma__rep35,exp_source,mean,shewhart,1,432,1,432,False,99.8042277886757,1.267849293649223,50,500,11000,mean_shift,0.5590169943749475,1000,35
series2_arl1,shift_0.5sigma,35,series2_arl1__shift_0.5sigma__rep35,exp_source,mean,cusum,1,25,25,25,False,99.8042277886757,1.267849293649223,50,500,11000,mean_shift,0.5590169943749475,1000,35
series2_arl1,shift_0.5sigma,35,series2_arl1__shift_0.5sigma__rep35,exp_source,mean,ewma,1,25,44,25,False,99.8042277886757,1.267849293649223,50,500,11000,mean_shift,0.5590169943749475,1000,35
series2_arl1,shift_0.5sigma,36,series2_arl1__shift_0.5sigma__rep36,exp_source,mean,shewhart,1,12,18,12,False,99.92894294058186,0.9001384918533043,50,500,11000,mean_shift,0.5590169943749475,1000,36
series2_arl1,shift_0.5sigma,36,series2_arl1__shift_0.5sigma__rep36,exp_source,mean,cusum,1,11,49,11,False,99.92894294058186,0.9001384918533043,50,500,11000,mean_shift,0.5590169943749475,1000,36
series2_arl1,shift_0.5sigma,36,series2_arl1__shift_0.5sigma__rep36,exp_source,mean,ewma,1,10,144,10,False,99.92894294058186,0.9001384918533043,50,500,11000,mean_shift,0.5590169943749475,1000,36
series2_arl1,shift_0.5sigma,37,series2_arl1__shift_0.5sigma__rep37,exp_source,mean,shewhart,1,25,2,25,False,100.06389193193577,1.229432031469575,50,500,11000,mean_shift,0.5590169943749475,1000,37
series2_arl1,shift_0.5sigma,37,series2_arl1__shift_0.5sigma__rep37,exp_source,mean,cusum,1,158,7,158,False,100.06389193193577,1.229432031469575,50,500,11000,mean_shift,0.5590169943749475,1000,37
series2_arl1,shift_0.5sigma,37,series2_arl1__shift_0.5sigma__rep37,exp_source,mean,ewma,1,158,8,158,False,100.06389193193577,1.229432031469575,50,500,11000,mean_shift,0.5590169943749475,1000,37
series2_arl1,shift_0.5sigma,38,series2_arl1__shift_0.5sigma__rep38,exp_source,mean,shewhart,1,26,3,26,False,100.2004640826685,1.21888316225803,50,500,11000,mean_shift,0.5590169943749475,1000,38
series2_arl1,shift_0.5sigma,38,series2_arl1__shift_0.5sigma__rep38,exp_source,mean,cusum,1,28,6,28,False,100.2004640826685,1.21888316225803,50,500,11000,mean_shift,0.5590169943749475,1000,38
series2_arl1,shift_0.5sigma,38,series2_arl1__shift_0.5sigma__rep38,exp_source,mean,ewma,1,26,12,26,False,100.2004640826685,1.21888316225803,50,500,11000,mean_shift,0.5590169943749475,1000,38
series2_arl1,shift_0.5sigma,39,series2_arl1__shift_0.5sigma__rep39,exp_source,mean,shewhart,1,30,23,30,False,99.94411465088577,0.8954648254244439,50,500,11000,mean_shift,0.5590169943749475,1000,39
series2_arl1,shift_0.5sigma,39,series2_arl1__shift_0.5sigma__rep39,exp_source,mean,cusum,1,8,44,8,False,99.94411465088577,0.8954648254244439,50,500,11000,mean_shift,0.5590169943749475,1000,39
series2_arl1,shift_0.5sigma,39,series2_arl1__shift_0.5sigma__rep39,exp_source,mean,ewma,1,54,123,54,False,99.94411465088577,0.8954648254244439,50,500,11000,mean_shift,0.5590169943749475,1000,39
series2_arl1,shift_0.5sigma,40,series2_arl1__shift_0.5sigma__rep40,exp_source,mean,shewhart,1,21,3,21,False,100.23164713927474,1.1429986486954682,50,500,11000,mean_shift,0.5590169943749475,1000,40
series2_arl1,shift_0.5sigma,40,series2_arl1__shift_0.5sigma__rep40,exp_source,mean,cusum,1,17,3,17,False,100.23164713927474,1.1429986486954682,50,500,11000,mean_shift,0.5590169943749475,1000,40
series2_arl1,shift_0.5sigma,40,series2_arl1__shift_0.5sigma__rep40,exp_source,mean,ewma,1,17,7,17,False,100.23164713927474,1.1429986486954682,50,500,11000,mean_shift,0.5590169943749475,1000,40
series2_arl1,shift_0.5sigma,41,series2_arl1__shift_0.5sigma__rep41,exp_source,mean,shewhart,1,185,5,185,False,99.85949632245311,1.1153890786671246,50,500,11000,mean_shift,0.5590169943749475,1000,41
series2_arl1,shift_0.5sigma,41,series2_arl1__shift_0.5sigma__rep41,exp_source,mean,cusum,1,19,31,19,False,99.85949632245311,1.1153890786671246,50,500,11000,mean_shift,0.5590169943749475,1000,41
series2_arl1,shift_0.5sigma,41,series2_arl1__shift_0.5sigma__rep41,exp_source,mean,ewma,1,27,63,27,False,99.85949632245311,1.1153890786671246,50,500,11000,mean_shift,0.5590169943749475,1000,41
series2_arl1,shift_0.5sigma,42,series2_arl1__shift_0.5sigma__rep42,exp_source,mean,shewhart,1,253,4,253,False,100.09666027911165,1.1181897443047937,50,500,11000,mean_shift,0.5590169943749475,1000,42
series2_arl1,shift_0.5sigma,42,series2_arl1__shift_0.5sigma__rep42,exp_source,mean,cusum,1,7,9,7,False,100.09666027911165,1.1181897443047937,50,500,11000,mean_shift,0.5590169943749475,1000,42
series2_arl1,shift_0.5sigma,42,series2_arl1__shift_0.5sigma__rep42,exp_source,mean,ewma,1,7,13,7,False,100.09666027911165,1.1181897443047937,50,500,11000,mean_shift,0.5590169943749475,1000,42
series2_arl1,shift_0.5sigma,43,series2_arl1__shift_0.5sigma__rep43,exp_source,mean,shewhart,1,1,9,1,False,100.01741813005101,0.972229526818877,50,500,11000,mean_shift,0.5590169943749475,1000,43
series2_arl1,shift_0.5sigma,43,series2_arl1__shift_0.5sigma__rep43,exp_source,mean,cusum,1,19,29,19,False,100.01741813005101,0.972229526818877,50,500,11000,mean_shift,0.5590169943749475,1000,43
series2_arl1,shift_0.5sigma,43,series2_arl1__shift_0.5sigma__rep43,exp_source,mean,ewma,1,1,76,1,False,100.01741813005101,0.972229526818877,50,500,11000,mean_shift,0.5590169943749475,1000,43
